ID_Factura,ID_Cliente,Fecha_Emisión,Días_Plazo,Fecha_Pago,Días_Mora,Monto
FAC003507,C04483,2024-11-24,45,,,214000
FAC003508,C00895,2025-05-22,15,2025-07-08,32.0,761000
FAC003509,C02633,2025-02-14,45,2025-03-05,0.0,1116000
FAC003510,C04240,2025-08-16,15,,,1329000
FAC003511,C04203,2024-12-20,15,2025-09-28,267.0,395000
FAC003512,C00045,2024-10-08,60,2025-03-04,87.0,1001000
FAC003513,C01819,2025-09-07,90,2025-09-15,0.0,1351000
FAC003514,C01952,2025-03-31,15,2025-07-25,101.0,356000
FAC003515,C03172,2025-04-14,90,2025-07-04,0.0,1767000
FAC003516,C01228,2024-10-16,45,,,663000
FAC003517,C01072,2025-02-26,90,,,705000
FAC003518,C03478,2024-10-31,30,2024-12-09,9.0,1881000
FAC003519,C04581,2025-01-04,30,2025-04-23,79.0,1576000
FAC003520,C00819,2025-05-02,60,2025-08-13,43.0,1503000
FAC003521,C02919,2025-08-25,90,2025-09-03,0.0,1856000
FAC003522,C01796,2025-09-01,45,2025-09-26,0.0,1754000
FAC003523,C04859,2025-06-02,30,,,1156000
FAC003524,C02876,2025-03-10,30,,,66000
FAC003525,C01170,2025-03-14,60,2025-09-22,132.0,540000
FAC003526,C02521,2025-06-21,30,2025-08-02,12.0,379000
FAC003527,C02054,2025-02-19,90,,,708000
FAC003528,C02044,2025-06-24,15,2025-07-22,13.0,1844000
FAC003529,C02454,2025-04-04,45,2025-08-12,85.0,247000
FAC003530,C02733,2025-06-26,60,,,751000
FAC003531,C02693,2025-05-28,30,2025-07-31,34.0,426000
FAC003532,C02012,2025-08-03,60,2025-08-30,0.0,929000
FAC003533,C04173,2025-01-05,90,,,1609000
FAC003534,C03120,2025-09-14,45,2025-09-20,0.0,1580000
FAC003535,C00674,2025-04-08,30,,,870000
FAC003536,C00042,2025-03-29,30,,,1137000
FAC003537,C02908,2025-02-06,60,2025-08-06,121.0,1309000
FAC003538,C00088,2025-01-05,30,2025-03-21,45.0,815000
FAC003539,C03633,2025-01-06,60,2025-02-15,0.0,770000
FAC003540,C04947,2025-03-19,90,2025-04-13,0.0,1070000
FAC003541,C04197,2025-07-04,60,2025-07-25,0.0,1385000
FAC003542,C00278,2025-03-02,15,,,481000
FAC003543,C00777,2024-12-25,90,2024-12-31,0.0,1402000
FAC003544,C01828,2025-06-13,60,,,824000
FAC003545,C00161,2024-12-17,15,2025-05-30,149.0,893000
FAC003546,C00597,2024-11-11,15,2025-02-10,76.0,67000
FAC003547,C04095,2024-12-25,30,2025-03-23,58.0,849000
FAC003548,C02867,2025-01-05,60,2025-04-18,43.0,696000
FAC003549,C03541,2025-07-21,90,2025-09-17,0.0,226000
FAC003550,C00714,2025-02-14,90,2025-03-31,0.0,364000
FAC003551,C01713,2024-11-02,45,,,300000
FAC003552,C03496,2024-10-05,15,2025-04-13,175.0,854000
FAC003553,C01441,2025-03-22,15,2025-04-19,13.0,870000
FAC003554,C03507,2025-08-12,15,,,650000
FAC003555,C04980,2025-09-09,15,2025-09-12,0.0,761000
FAC003556,C04286,2024-11-07,60,2025-07-12,187.0,1643000
FAC003557,C00637,2025-08-07,15,,,1173000
FAC003558,C02240,2025-08-10,60,,,915000
FAC003559,C00351,2025-08-07,60,,,1033000
FAC003560,C02258,2025-08-13,45,2025-09-19,0.0,156000
FAC003561,C02867,2025-09-01,90,2025-09-22,0.0,1368000
FAC003562,C01506,2025-08-25,60,2025-09-02,0.0,723000
FAC003563,C02183,2025-01-19,30,2025-04-17,58.0,348000
FAC003564,C02452,2025-04-18,30,2025-06-19,32.0,1005000
FAC003565,C04832,2025-09-18,60,2025-09-28,0.0,276000
FAC003566,C02570,2025-01-15,15,,,1727000
FAC003567,C03790,2025-03-28,60,2025-04-29,0.0,798000
FAC003568,C00144,2025-06-13,30,2025-08-05,23.0,766000
FAC003569,C01199,2024-12-10,45,,,1581000
FAC003570,C00025,2025-03-20,30,,,744000
FAC003571,C03129,2025-01-03,60,2025-02-16,0.0,788000
FAC003572,C04923,2025-01-22,30,2025-04-11,49.0,208000
FAC003573,C03997,2025-05-30,15,,,1971000
FAC003574,C03229,2024-11-14,45,2025-03-09,70.0,1675000
FAC003575,C01157,2024-09-28,45,,,1455000
FAC003576,C01500,2025-09-03,60,2025-09-25,0.0,1456000
FAC003577,C04544,2025-03-03,90,2025-09-28,119.0,52000
FAC003578,C04823,2025-02-09,90,2025-03-16,0.0,1789000
FAC003579,C03927,2024-11-24,15,2025-05-18,160.0,799000
FAC003580,C04770,2024-10-15,60,2025-01-18,35.0,754000
FAC003581,C01478,2025-09-05,45,2025-09-06,0.0,326000
FAC003582,C00382,2025-02-04,15,2025-08-11,173.0,1579000
FAC003583,C02274,2025-08-15,90,2025-09-24,0.0,1620000
FAC003584,C01536,2025-03-27,30,2025-06-16,51.0,1949000
FAC003585,C02888,2025-06-26,60,2025-07-03,0.0,951000
FAC003586,C04211,2025-03-03,90,,,358000
FAC003587,C04122,2025-03-07,45,2025-05-04,13.0,1507000
FAC003588,C04245,2025-05-22,90,2025-08-10,0.0,298000
FAC003589,C02491,2025-02-17,15,,,1069000
FAC003590,C01071,2024-11-30,90,2025-02-16,0.0,1143000
FAC003591,C03296,2025-07-02,30,2025-08-09,8.0,512000
FAC003592,C04144,2025-01-26,90,2025-05-14,18.0,1916000
FAC003593,C04196,2025-06-22,30,2025-09-06,46.0,1549000
FAC003594,C03833,2024-12-13,60,2025-01-11,0.0,532000
FAC003595,C04266,2025-08-10,30,,,252000
FAC003596,C00777,2025-06-16,15,2025-08-06,36.0,973000
FAC003597,C01888,2025-04-24,45,,,1563000
FAC003598,C04367,2024-10-04,45,2024-12-09,21.0,1484000
FAC003599,C04008,2024-11-28,45,2025-05-16,124.0,869000
FAC003600,C00896,2025-06-11,45,,,1854000
FAC003601,C02887,2025-04-01,60,,,1251000
FAC003602,C02917,2025-03-22,15,,,782000
FAC003603,C03010,2025-05-13,30,,,571000
FAC003604,C04409,2024-09-29,90,2024-12-16,0.0,866000
FAC003605,C03056,2024-10-15,45,2025-08-05,249.0,920000
FAC003606,C00155,2024-11-10,60,,,126000
FAC003607,C03110,2025-05-15,90,2025-06-01,0.0,398000
FAC003608,C02982,2025-07-13,60,2025-09-13,2.0,1208000
FAC003609,C00471,2024-10-09,30,2025-05-26,199.0,96000
FAC003610,C04472,2024-12-17,15,2025-09-25,267.0,836000
FAC003611,C04581,2025-07-23,45,2025-08-23,0.0,145000
FAC003612,C02144,2025-04-08,45,2025-06-09,17.0,1419000
FAC003613,C00498,2025-03-14,30,2025-08-02,111.0,1260000
FAC003614,C00017,2024-11-04,30,2025-05-01,148.0,801000
FAC003615,C02533,2024-12-18,90,,,732000
FAC003616,C02131,2025-06-15,60,2025-07-27,0.0,1818000
FAC003617,C04932,2025-02-16,45,2025-08-23,143.0,534000
FAC003618,C02514,2025-01-25,15,2025-07-15,156.0,1810000
FAC003619,C00136,2025-04-20,60,,,1290000
FAC003620,C03292,2025-08-20,15,2025-09-02,0.0,127000
FAC003621,C03973,2025-07-14,30,2025-09-28,46.0,1038000
FAC003622,C04923,2025-09-11,15,2025-09-16,0.0,964000
FAC003623,C00854,2024-09-29,30,,,575000
FAC003624,C00079,2025-09-08,90,2025-09-16,0.0,1276000
FAC003625,C00784,2025-05-09,15,2025-08-07,75.0,652000
FAC003626,C00987,2025-06-25,15,2025-08-12,33.0,976000
FAC003627,C03849,2025-05-26,45,2025-09-11,63.0,1929000
FAC003628,C00361,2024-12-01,90,2025-09-06,189.0,1338000
FAC003629,C03971,2025-09-09,45,2025-09-22,0.0,553000
FAC003630,C02867,2025-03-12,60,2025-04-21,0.0,717000
FAC003631,C01785,2024-10-04,60,,,1663000
FAC003632,C02221,2025-08-15,30,2025-09-18,4.0,222000
FAC003633,C04380,2025-01-11,60,2025-06-18,98.0,1147000
FAC003634,C01475,2024-10-20,45,2025-04-28,145.0,118000
FAC003635,C01255,2024-11-05,45,,,978000
FAC003636,C00568,2025-02-10,90,2025-06-14,34.0,513000
FAC003637,C04136,2025-06-09,90,,,1134000
FAC003638,C02114,2025-02-06,45,,,1691000
FAC003639,C03288,2024-11-02,45,,,726000
FAC003640,C03213,2025-01-13,15,,,1060000
FAC003641,C00372,2025-06-26,45,,,1481000
FAC003642,C04206,2025-06-20,90,2025-07-24,0.0,1191000
FAC003643,C00531,2025-05-17,60,,,1821000
FAC003644,C02271,2024-09-29,45,2025-07-18,247.0,344000
FAC003645,C01979,2025-05-05,60,,,1908000
FAC003646,C02860,2025-02-14,15,2025-05-02,62.0,1483000
FAC003647,C01068,2024-11-11,15,2025-08-14,261.0,1279000
FAC003648,C03218,2024-10-02,15,2025-01-17,92.0,658000
FAC003649,C02524,2025-04-06,90,2025-06-06,0.0,1541000
FAC003650,C04510,2025-07-19,60,2025-08-16,0.0,1648000
FAC003651,C02280,2025-08-11,60,2025-09-28,0.0,110000
FAC003652,C02845,2025-02-24,15,2025-04-16,36.0,1129000
FAC003653,C03860,2025-01-31,90,2025-02-10,0.0,1051000
FAC003654,C04355,2025-08-25,60,2025-09-12,0.0,1754000
FAC003655,C04077,2025-01-13,15,,,1746000
FAC003656,C00024,2025-04-26,15,2025-09-21,133.0,136000
FAC003657,C02521,2025-07-16,45,,,1879000
FAC003658,C04628,2024-12-26,60,2025-05-12,77.0,1629000
FAC003659,C03798,2025-02-17,90,2025-08-11,85.0,1434000
FAC003660,C03800,2024-11-09,90,2025-06-05,118.0,1985000
FAC003661,C03887,2025-05-29,15,2025-08-25,73.0,296000
FAC003662,C03158,2024-12-04,45,,,76000
FAC003663,C04755,2025-08-25,90,2025-09-26,0.0,1146000
FAC003664,C01759,2025-08-09,90,2025-09-27,0.0,1984000
FAC003665,C03121,2024-10-09,60,,,938000
FAC003666,C01335,2024-12-22,15,2025-02-21,46.0,1760000
FAC003667,C00351,2025-05-17,90,2025-06-08,0.0,912000
FAC003668,C04922,2024-10-02,30,2025-03-17,136.0,869000
FAC003669,C02434,2025-07-09,45,2025-07-25,0.0,86000
FAC003670,C04374,2025-01-16,60,,,372000
FAC003671,C03742,2025-07-18,15,2025-07-19,0.0,303000
FAC003672,C03844,2025-07-16,45,2025-08-29,0.0,1703000
FAC003673,C03947,2024-11-17,15,2025-01-08,37.0,1578000
FAC003674,C00593,2025-09-09,30,,,232000
FAC003675,C03523,2025-03-21,15,2025-07-18,104.0,909000
FAC003676,C00622,2025-07-21,30,2025-07-22,0.0,1686000
FAC003677,C03636,2025-07-20,60,2025-08-18,0.0,1000000
FAC003678,C03702,2025-04-17,90,2025-07-30,14.0,1050000
FAC003679,C04786,2025-01-08,90,2025-02-04,0.0,622000
FAC003680,C01843,2025-05-24,15,,,259000
FAC003681,C00195,2025-03-26,30,,,1122000
FAC003682,C01921,2025-02-04,30,2025-07-18,134.0,378000
FAC003683,C02887,2025-04-18,90,2025-05-20,0.0,800000
FAC003684,C03642,2024-10-14,60,2025-09-09,270.0,1368000
FAC003685,C04560,2024-11-11,30,,,958000
FAC003686,C02966,2025-04-18,15,2025-08-28,117.0,925000
FAC003687,C01009,2024-10-01,15,2024-12-15,60.0,491000
FAC003688,C01979,2025-09-13,30,,,718000
FAC003689,C04578,2025-03-14,90,2025-06-25,13.0,1973000
FAC003690,C01219,2025-01-10,60,2025-07-21,132.0,1435000
FAC003691,C02685,2025-07-31,30,2025-08-29,0.0,1154000
FAC003692,C04631,2025-04-14,30,2025-08-25,103.0,1479000
FAC003693,C03027,2024-12-22,90,2025-05-21,60.0,224000
FAC003694,C04380,2025-04-13,15,2025-05-20,22.0,535000
FAC003695,C02080,2025-03-17,30,,,821000
FAC003696,C02958,2024-10-12,60,2025-03-04,83.0,136000
FAC003697,C04452,2024-11-03,15,2025-03-28,130.0,1509000
FAC003698,C00776,2024-11-24,30,,,1872000
FAC003699,C03275,2025-04-08,15,2025-05-21,28.0,1453000
FAC003700,C02272,2025-07-24,90,,,1138000
FAC003701,C02587,2025-06-14,15,,,255000
FAC003702,C03155,2024-10-02,30,2025-05-18,198.0,1020000
FAC003703,C03001,2025-05-03,45,2025-05-23,0.0,1446000
FAC003704,C03254,2025-08-13,60,2025-09-18,0.0,483000
FAC003705,C01952,2025-06-20,15,2025-09-22,79.0,454000
FAC003706,C04597,2025-05-14,60,,,132000
FAC003707,C03804,2025-03-23,45,2025-06-23,47.0,1919000
FAC003708,C01626,2025-02-10,45,,,1845000
FAC003709,C03010,2025-06-27,90,,,1361000
FAC003710,C04171,2025-09-18,15,2025-09-19,0.0,1363000
FAC003711,C02218,2025-05-27,60,2025-09-12,48.0,885000
FAC003712,C04745,2025-07-14,15,2025-07-30,1.0,999000
FAC003713,C03869,2024-12-11,15,2025-04-07,102.0,694000
FAC003714,C03781,2025-06-17,15,,,1780000
FAC003715,C04109,2025-07-02,15,2025-07-08,0.0,463000
FAC003716,C00030,2025-02-26,15,2025-06-29,108.0,599000
FAC003717,C01979,2025-09-15,45,2025-09-21,0.0,111000
FAC003718,C03784,2025-08-02,15,,,84000
FAC003719,C00716,2025-01-18,60,,,561000
FAC003720,C03157,2024-10-01,15,,,1096000
FAC003721,C04218,2024-11-16,60,2025-04-04,79.0,991000
FAC003722,C00436,2025-03-04,30,2025-09-05,155.0,375000
FAC003723,C00276,2024-12-11,60,2025-07-02,143.0,62000
FAC003724,C02094,2025-02-04,60,2025-02-20,0.0,602000
FAC003725,C02399,2025-05-30,45,2025-07-09,0.0,1915000
FAC003726,C01844,2025-05-30,60,,,1582000
FAC003727,C02520,2024-12-13,90,2025-08-14,154.0,524000
FAC003728,C01774,2025-06-09,45,2025-07-16,0.0,594000
FAC003729,C01601,2024-12-20,45,2025-07-21,168.0,1102000
FAC003730,C02874,2025-01-24,90,,,1429000
FAC003731,C01502,2025-02-01,60,2025-04-13,11.0,290000
FAC003732,C00773,2024-09-29,15,2025-06-08,237.0,619000
FAC003733,C02274,2025-09-02,90,2025-09-13,0.0,1842000
FAC003734,C04357,2025-06-12,90,,,550000
FAC003735,C00345,2025-01-18,90,2025-06-20,63.0,689000
FAC003736,C02211,2025-08-30,60,2025-08-30,0.0,623000
FAC003737,C00920,2024-12-08,60,,,999000
FAC003738,C03310,2024-10-08,60,2024-12-02,0.0,1629000
FAC003739,C00836,2025-02-08,15,2025-02-15,0.0,883000
FAC003740,C02372,2024-10-04,30,,,624000
FAC003741,C04365,2025-01-17,45,2025-06-09,98.0,1109000
FAC003742,C01531,2025-04-22,90,,,913000
FAC003743,C03737,2024-12-31,90,2025-03-09,0.0,1567000
FAC003744,C02586,2025-01-09,60,2025-07-08,120.0,418000
FAC003745,C04800,2024-12-01,60,,,508000
FAC003746,C02663,2025-03-29,15,,,1912000
FAC003747,C04328,2024-10-17,45,2024-11-01,0.0,1622000
FAC003748,C00806,2025-01-17,90,2025-08-26,131.0,948000
FAC003749,C00073,2025-08-07,90,2025-08-18,0.0,158000
FAC003750,C00395,2025-06-21,60,2025-08-06,0.0,1217000
FAC003751,C04525,2024-12-20,60,,,1977000
FAC003752,C04215,2024-10-17,60,2024-10-17,0.0,670000
FAC003753,C00078,2025-03-08,30,,,453000
FAC003754,C03887,2025-01-21,15,2025-06-01,116.0,477000
FAC003755,C03981,2025-07-02,60,2025-07-08,0.0,830000
FAC003756,C03609,2024-11-27,45,2025-03-02,50.0,1447000
FAC003757,C04965,2025-07-21,30,2025-07-27,0.0,1204000
FAC003758,C01646,2025-03-25,45,2025-06-11,33.0,1192000
FAC003759,C00665,2024-11-01,90,2025-06-18,139.0,1322000
FAC003760,C04205,2025-06-27,15,2025-09-26,76.0,632000
FAC003761,C03993,2025-01-14,90,2025-02-21,0.0,1504000
FAC003762,C01933,2025-03-15,60,,,333000
FAC003763,C04313,2025-07-24,90,2025-08-08,0.0,1337000
FAC003764,C03386,2025-07-28,60,2025-08-20,0.0,645000
FAC003765,C00246,2024-11-18,90,2025-09-16,212.0,788000
FAC003766,C00751,2025-03-19,60,2025-03-25,0.0,1449000
FAC003767,C00725,2025-01-03,60,2025-01-20,0.0,377000
FAC003768,C01324,2025-02-04,15,2025-07-28,159.0,1755000
FAC003769,C02165,2024-10-11,30,,,1067000
FAC003770,C02845,2024-11-13,45,2025-08-11,226.0,746000
FAC003771,C03392,2024-12-01,30,2025-04-10,100.0,1746000
FAC003772,C04129,2025-08-03,60,,,201000
FAC003773,C01177,2025-01-01,45,2025-05-09,83.0,1661000
FAC003774,C04197,2024-09-29,90,2024-12-02,0.0,305000
FAC003775,C00437,2025-01-13,90,,,1109000
FAC003776,C02547,2025-05-22,30,2025-07-17,26.0,818000
FAC003777,C02908,2025-01-27,90,2025-04-20,0.0,312000
FAC003778,C03478,2024-10-27,45,,,870000
FAC003779,C03744,2025-07-21,90,,,840000
FAC003780,C00836,2025-04-18,30,2025-07-02,45.0,309000
FAC003781,C00717,2025-07-17,60,2025-09-26,11.0,1819000
FAC003782,C00843,2025-08-07,90,2025-09-12,0.0,656000
FAC003783,C04395,2025-06-20,60,2025-09-19,31.0,239000
FAC003784,C03987,2024-12-25,15,2025-01-05,0.0,658000
FAC003785,C01194,2024-11-07,15,2025-06-12,202.0,588000
FAC003786,C03964,2025-01-04,60,2025-04-02,28.0,900000
FAC003787,C00714,2025-03-14,90,2025-09-23,103.0,1370000
FAC003788,C03910,2024-10-04,60,2025-03-01,88.0,793000
FAC003789,C01324,2025-09-17,90,2025-09-26,0.0,243000
FAC003790,C03984,2025-09-06,15,2025-09-13,0.0,1213000
FAC003791,C01966,2024-10-08,60,2024-10-19,0.0,570000
FAC003792,C04440,2025-08-10,90,2025-09-15,0.0,1573000
FAC003793,C03997,2025-04-06,90,2025-09-03,60.0,1694000
FAC003794,C02733,2025-09-17,30,2025-09-26,0.0,1133000
FAC003795,C03356,2025-07-23,90,,,898000
FAC003796,C00656,2025-09-05,60,,,553000
FAC003797,C03487,2025-05-16,60,2025-05-17,0.0,1302000
FAC003798,C03664,2025-07-13,60,2025-08-29,0.0,1713000
FAC003799,C03356,2025-06-16,30,,,497000
FAC003800,C00498,2025-06-26,30,,,1626000
FAC003801,C01909,2025-09-05,90,2025-09-10,0.0,1238000
FAC003802,C04152,2025-02-21,90,2025-03-17,0.0,1886000
FAC003803,C00237,2025-03-21,15,2025-09-01,149.0,536000
FAC003804,C03169,2025-02-22,90,2025-04-03,0.0,226000
FAC003805,C00856,2025-08-05,15,2025-09-07,18.0,275000
FAC003806,C03190,2025-03-31,15,2025-05-17,32.0,920000
FAC003807,C02553,2024-12-05,30,,,417000
FAC003808,C04310,2024-10-28,60,,,1731000
FAC003809,C04721,2024-10-02,90,,,354000
FAC003810,C01551,2025-08-13,30,,,1419000
FAC003811,C03745,2025-03-03,15,2025-08-23,158.0,173000
FAC003812,C01036,2025-09-10,30,2025-09-25,0.0,1984000
FAC003813,C01971,2025-07-20,60,2025-09-11,0.0,1239000
FAC003814,C00739,2025-05-27,45,2025-09-28,79.0,483000
FAC003815,C04551,2025-02-12,15,2025-06-01,94.0,1870000
FAC003816,C01051,2024-11-27,30,,,818000
FAC003817,C01346,2025-07-27,45,,,1519000
FAC003818,C03866,2024-12-20,15,,,165000
FAC003819,C04392,2025-06-15,45,2025-08-12,13.0,1902000
FAC003820,C00583,2025-04-02,15,2025-07-27,101.0,773000
FAC003821,C02205,2025-03-02,15,2025-07-19,124.0,616000
FAC003822,C02241,2025-03-19,90,2025-06-02,0.0,1315000
FAC003823,C00819,2025-03-28,30,2025-05-14,17.0,1197000
FAC003824,C04503,2025-07-27,15,2025-08-14,3.0,915000
FAC003825,C03010,2025-01-26,30,,,1574000
FAC003826,C02520,2024-11-17,45,,,720000
FAC003827,C04133,2025-07-01,30,2025-09-08,39.0,1804000
FAC003828,C02070,2025-01-15,60,2025-04-16,31.0,697000
FAC003829,C04358,2025-01-22,45,,,144000
FAC003830,C01188,2024-11-30,45,2025-04-04,80.0,1411000
FAC003831,C04014,2024-11-29,90,2025-02-16,0.0,639000
FAC003832,C03705,2024-12-23,60,2025-09-26,217.0,559000
FAC003833,C02492,2025-03-12,15,2025-09-21,178.0,544000
FAC003834,C02795,2025-02-05,60,2025-05-19,43.0,114000
FAC003835,C00867,2025-04-30,90,2025-07-30,1.0,919000
FAC003836,C03140,2025-08-24,90,2025-09-17,0.0,835000
FAC003837,C04197,2025-09-13,30,,,1684000
FAC003838,C04483,2025-04-25,30,2025-09-28,126.0,1603000
FAC003839,C01009,2025-06-25,15,2025-09-15,67.0,633000
FAC003840,C02912,2025-07-17,90,2025-08-17,0.0,998000
FAC003841,C00835,2025-02-10,90,2025-02-25,0.0,1928000
FAC003842,C00437,2025-08-09,45,,,1013000
FAC003843,C02294,2024-12-14,90,2025-08-29,168.0,798000
FAC003844,C00371,2025-05-23,30,2025-08-13,52.0,1098000
FAC003845,C00585,2025-02-16,60,,,827000
FAC003846,C03737,2025-08-20,60,2025-09-21,0.0,1873000
FAC003847,C03913,2024-12-19,15,2025-06-21,169.0,1232000
FAC003848,C01644,2024-12-21,30,,,172000
FAC003849,C04415,2025-05-01,15,2025-08-23,99.0,307000
FAC003850,C02351,2025-08-29,60,2025-09-11,0.0,257000
FAC003851,C01514,2025-06-21,45,2025-08-25,20.0,1901000
FAC003852,C01966,2025-08-02,45,2025-09-24,8.0,632000
FAC003853,C03697,2025-03-22,30,2025-05-10,19.0,1499000
FAC003854,C01091,2024-12-28,60,,,594000
FAC003855,C02211,2025-08-14,60,2025-08-18,0.0,1883000
FAC003856,C02676,2024-11-04,90,,,1805000
FAC003857,C04300,2024-12-17,45,2025-04-13,72.0,1057000
FAC003858,C00489,2025-02-22,15,2025-06-02,85.0,897000
FAC003859,C01330,2024-10-02,90,2025-09-04,247.0,1019000
FAC003860,C04790,2024-10-10,90,2024-10-26,0.0,784000
FAC003861,C04786,2024-12-24,15,2025-07-19,192.0,1060000
FAC003862,C04255,2024-10-18,15,2024-10-24,0.0,942000
FAC003863,C01572,2024-10-19,60,,,617000
FAC003864,C01125,2025-07-09,45,2025-09-17,25.0,510000
FAC003865,C03785,2025-03-19,30,,,755000
FAC003866,C02671,2025-08-20,15,2025-09-23,19.0,1909000
FAC003867,C03800,2025-06-18,30,2025-08-17,30.0,719000
FAC003868,C04498,2025-02-07,60,,,664000
FAC003869,C02278,2025-05-27,90,,,1843000
FAC003870,C04026,2024-11-05,45,,,1455000
FAC003871,C02547,2025-04-17,60,2025-05-02,0.0,1788000
FAC003872,C01601,2025-07-11,30,,,1002000
FAC003873,C00450,2025-08-23,90,2025-09-24,0.0,856000
FAC003874,C03288,2024-11-21,60,2025-07-03,164.0,1473000
FAC003875,C03473,2024-10-15,45,2025-03-17,108.0,1343000
FAC003876,C02648,2024-10-14,60,2025-04-24,132.0,447000
FAC003877,C00075,2024-11-30,30,2025-03-06,66.0,339000
FAC003878,C02081,2024-11-12,60,2025-01-30,19.0,214000
FAC003879,C01914,2025-06-21,60,2025-09-23,34.0,506000
FAC003880,C00413,2025-06-05,15,2025-06-13,0.0,629000
FAC003881,C02501,2024-10-02,90,,,1362000
FAC003882,C00961,2025-03-30,45,2025-07-24,71.0,1951000
FAC003883,C03478,2024-12-11,15,,,1400000
FAC003884,C01188,2025-06-17,15,2025-09-19,79.0,76000
FAC003885,C03999,2024-10-30,60,2025-08-09,223.0,659000
FAC003886,C03744,2025-04-26,60,2025-07-08,13.0,935000
FAC003887,C04498,2025-02-28,60,2025-07-09,71.0,874000
FAC003888,C00773,2025-03-18,60,,,1250000
FAC003889,C02017,2025-05-18,45,,,1321000
FAC003890,C04413,2025-05-25,90,2025-08-22,0.0,1686000
FAC003891,C02329,2025-05-30,30,2025-08-13,45.0,1644000
FAC003892,C02253,2025-03-10,15,2025-09-26,185.0,1872000
FAC003893,C00043,2024-12-19,60,2025-09-11,206.0,1379000
FAC003894,C00729,2025-01-06,30,2025-05-04,88.0,403000
FAC003895,C02934,2025-01-31,60,2025-09-02,154.0,1244000
FAC003896,C03220,2025-03-20,30,,,148000
FAC003897,C04520,2025-06-17,30,2025-07-25,8.0,913000
FAC003898,C00432,2025-05-04,60,2025-05-20,0.0,1949000
FAC003899,C03310,2025-03-21,15,2025-09-27,175.0,1188000
FAC003900,C00438,2025-04-02,30,2025-04-03,0.0,458000
FAC003901,C04588,2025-02-12,15,2025-03-27,28.0,698000
FAC003902,C02286,2024-10-05,15,2025-07-07,260.0,1461000
FAC003903,C02438,2025-04-25,90,,,1524000
FAC003904,C01036,2025-08-02,15,2025-09-09,23.0,803000
FAC003905,C03409,2025-02-27,30,2025-04-06,8.0,220000
FAC003906,C00394,2025-08-16,60,,,1146000
FAC003907,C04619,2024-12-06,15,2025-07-03,194.0,1135000
FAC003908,C01505,2024-11-05,15,2025-06-15,207.0,125000
FAC003909,C04413,2024-11-11,15,,,1402000
FAC003910,C02892,2025-02-11,30,2025-03-19,6.0,1498000
FAC003911,C04060,2025-08-02,90,,,1780000
FAC003912,C00382,2025-04-18,45,,,1156000
FAC003913,C03548,2025-06-10,90,2025-08-26,0.0,490000
FAC003914,C01828,2025-08-01,30,2025-08-26,0.0,748000
FAC003915,C03020,2024-12-31,45,2025-04-17,62.0,236000
FAC003916,C04614,2025-03-15,30,,,1004000
FAC003917,C00260,2025-02-23,60,2025-05-17,23.0,305000
FAC003918,C04358,2025-04-09,45,,,820000
FAC003919,C01720,2025-09-18,45,2025-09-24,0.0,102000
FAC003920,C03971,2025-02-07,90,2025-06-04,27.0,1328000
FAC003921,C02624,2025-02-05,60,2025-08-31,147.0,1087000
FAC003922,C01962,2025-07-03,45,2025-08-05,0.0,1049000
FAC003923,C02586,2025-04-06,30,,,88000
FAC003924,C04266,2024-12-22,60,2025-06-21,121.0,1907000
FAC003925,C04008,2024-11-11,15,2025-07-05,221.0,522000
FAC003926,C03694,2025-07-08,90,,,1964000
FAC003927,C04053,2025-04-14,45,2025-05-10,0.0,1847000
FAC003928,C01826,2024-11-26,90,2025-06-24,120.0,1801000
FAC003929,C02438,2025-08-04,30,,,1218000
FAC003930,C02183,2025-05-03,45,2025-06-24,7.0,1405000
FAC003931,C03069,2024-12-15,45,2025-01-23,0.0,1401000
FAC003932,C04117,2024-10-01,45,,,1354000
FAC003933,C02044,2025-07-25,45,,,486000
FAC003934,C03318,2024-11-18,15,2025-09-21,292.0,1137000
FAC003935,C03645,2025-01-18,60,2025-08-07,141.0,1059000
FAC003936,C01817,2025-01-30,60,2025-07-02,93.0,1825000
FAC003937,C04659,2025-02-16,15,2025-06-19,108.0,991000
FAC003938,C03921,2025-04-02,30,2025-05-31,29.0,1056000
FAC003939,C01656,2025-06-27,90,2025-07-16,0.0,458000
FAC003940,C04119,2024-10-04,60,2024-10-31,0.0,250000
FAC003941,C04795,2025-06-12,45,2025-09-10,45.0,1893000
FAC003942,C01825,2024-12-16,90,2025-08-29,166.0,944000
FAC003943,C00413,2025-09-08,90,2025-09-26,0.0,1320000
FAC003944,C01223,2025-09-02,45,2025-09-12,0.0,275000
FAC003945,C04173,2025-01-26,45,2025-04-02,21.0,1599000
FAC003946,C00496,2025-06-03,15,2025-07-17,29.0,1163000
FAC003947,C01038,2024-12-25,45,2025-03-03,23.0,1930000
FAC003948,C01774,2024-10-21,60,,,406000
FAC003949,C02102,2025-02-18,15,2025-08-05,153.0,1604000
FAC003950,C03451,2025-08-31,90,2025-09-14,0.0,448000
