ID_Transacción,ID_Cliente,ID_Tienda,SKU,Cantidad,Precio_Unitario,Fecha,Total
TRX0024785,C00660,T021,P00149,5,336600,2024-07-25,1683000
TRX0024786,C04635,T007,P00160,5,60000,2025-04-25,300000
TRX0024787,C03028,T007,P00031,5,157000,2024-02-09,785000
TRX0024788,C04644,T004,P00070,2,97400,2025-04-22,194800
TRX0024789,C00013,T008,P00282,1,32000,2024-04-13,32000
TRX0024790,C04204,T021,P00252,5,141900,2025-06-20,709500
TRX0024791,C04745,T003,P00111,2,167300,2024-04-18,334600
TRX0024792,C03248,T025,P00238,5,145800,2023-10-18,729000
TRX0024793,C03280,T016,P00078,1,279900,2025-07-04,279900
TRX0024794,C03610,T022,P00266,4,326500,2025-07-23,1306000
TRX0024795,C00218,T020,P00173,1,141400,2024-11-29,141400
TRX0024796,C02952,T005,P00251,3,310800,2024-03-06,932400
TRX0024797,C00594,T017,P00136,3,358200,2025-01-31,1074600
TRX0024798,C02722,T022,P00092,5,195200,2024-12-04,976000
TRX0024799,C04132,T013,P00057,3,259700,2024-04-10,779100
TRX0024800,C04348,T023,P00065,5,8300,2024-07-14,41500
TRX0024801,C00351,T009,P00052,2,117700,2024-05-19,235400
TRX0024802,C01550,T020,P00051,4,11700,2024-12-19,46800
TRX0024803,C02134,T005,P00054,1,175700,2024-05-11,175700
TRX0024804,C04833,T001,P00267,1,393600,2025-02-08,393600
TRX0024805,C00268,T017,P00038,5,156300,2024-09-30,781500
TRX0024806,C04351,T019,P00263,1,371000,2025-07-16,371000
TRX0024807,C01171,T011,P00268,2,248400,2025-05-18,496800
TRX0024808,C04423,T021,P00222,4,170900,2023-11-02,683600
TRX0024809,C02658,T016,P00119,3,102500,2024-08-01,307500
TRX0024810,C04211,T007,P00298,3,274300,2024-04-13,822900
TRX0024811,C04987,T023,P00283,5,116200,2025-06-14,581000
TRX0024812,C04460,T002,P00195,2,182400,2024-06-12,364800
TRX0024813,C01571,T016,P00095,1,158900,2024-12-03,158900
TRX0024814,C00195,T007,P00299,3,231900,2025-03-05,695700
TRX0024815,C03705,T016,P00021,5,59400,2023-10-14,297000
TRX0024816,C01689,T025,P00189,5,273400,2024-03-17,1367000
TRX0024817,C00677,T005,P00201,3,40400,2024-12-22,121200
TRX0024818,C00424,T012,P00224,2,264300,2025-08-13,528600
TRX0024819,C04521,T018,P00145,1,55800,2024-11-06,55800
TRX0024820,C03355,T019,P00096,4,33900,2025-08-05,135600
TRX0024821,C02506,T017,P00045,1,278800,2025-03-11,278800
TRX0024822,C02907,T007,P00229,5,12700,2024-07-28,63500
TRX0024823,C00505,T015,P00128,1,55500,2024-07-20,55500
TRX0024824,C02065,T017,P00267,3,393600,2024-11-01,1180800
TRX0024825,C03759,T018,P00072,2,156400,2025-01-12,312800
TRX0024826,C00637,T007,P00170,5,171200,2025-08-31,856000
TRX0024827,C02100,T001,P00265,3,29700,2025-07-20,89100
TRX0024828,C04854,T012,P00176,3,178500,2025-01-05,535500
TRX0024829,C00964,T009,P00271,5,313300,2025-03-03,1566500
TRX0024830,C00117,T011,P00064,3,287400,2024-12-12,862200
TRX0024831,C00470,T024,P00037,2,8200,2024-10-06,16400
TRX0024832,C00589,T018,P00090,2,338200,2025-07-05,676400
TRX0024833,C00828,T008,P00151,5,21700,2024-07-16,108500
TRX0024834,C03165,T003,P00266,1,326500,2024-07-09,326500
TRX0024835,C04050,T002,P00232,1,314500,2025-08-24,314500
TRX0024836,C00020,T002,P00205,1,166200,2024-04-08,166200
TRX0024837,C02263,T017,P00083,2,36900,2024-01-09,73800
TRX0024838,C02932,T010,P00048,5,344600,2025-05-31,1723000
TRX0024839,C00895,T024,P00272,4,78800,2025-05-08,315200
TRX0024840,C01108,T022,P00193,3,248500,2024-06-07,745500
TRX0024841,C01576,T022,P00161,3,166000,2024-12-05,498000
TRX0024842,C02055,T017,P00106,3,230100,2024-06-07,690300
TRX0024843,C00849,T001,P00037,4,8200,2024-08-07,32800
TRX0024844,C04774,T010,P00035,3,21300,2025-06-06,63900
TRX0024845,C02666,T006,P00111,2,167300,2025-09-17,334600
TRX0024846,C02608,T011,P00041,4,384400,2025-04-24,1537600
TRX0024847,C02040,T023,P00231,4,54900,2025-02-13,219600
TRX0024848,C04688,T013,P00181,4,93200,2025-07-13,372800
TRX0024849,C01197,T011,P00285,5,351000,2024-08-14,1755000
TRX0024850,C02959,T014,P00032,3,324200,2024-02-11,972600
TRX0024851,C00642,T009,P00077,3,59200,2025-09-03,177600
TRX0024852,C02204,T004,P00096,3,33900,2024-06-27,101700
TRX0024853,C01273,T022,P00185,4,54500,2025-06-27,218000
TRX0024854,C04621,T018,P00127,4,232500,2024-01-11,930000
TRX0024855,C03650,T002,P00144,1,192800,2024-03-10,192800
TRX0024856,C00514,T002,P00076,3,318500,2024-11-30,955500
TRX0024857,C01563,T022,P00211,4,244800,2025-01-12,979200
TRX0024858,C01059,T004,P00275,4,212500,2024-08-06,850000
TRX0024859,C02731,T005,P00260,2,249600,2025-09-06,499200
TRX0024860,C04824,T009,P00214,1,167200,2025-03-09,167200
TRX0024861,C00884,T016,P00245,3,303100,2024-01-01,909300
TRX0024862,C03534,T004,P00189,1,273400,2025-06-24,273400
TRX0024863,C00907,T004,P00283,1,116200,2024-02-03,116200
TRX0024864,C02523,T017,P00281,3,268800,2023-11-16,806400
TRX0024865,C01919,T006,P00069,1,103800,2024-03-16,103800
TRX0024866,C02053,T025,P00224,5,264300,2024-05-22,1321500
TRX0024867,C00310,T020,P00140,2,194400,2025-02-27,388800
TRX0024868,C03328,T024,P00123,1,10300,2024-04-24,10300
TRX0024869,C02809,T025,P00134,2,270400,2025-06-22,540800
TRX0024870,C01111,T022,P00217,2,266200,2024-04-01,532400
TRX0024871,C03370,T003,P00030,3,17700,2024-03-24,53100
TRX0024872,C01080,T004,P00170,3,171200,2025-01-02,513600
TRX0024873,C03179,T014,P00155,2,270700,2025-09-06,541400
TRX0024874,C04617,T010,P00218,2,30700,2024-05-25,61400
TRX0024875,C04230,T003,P00264,5,131600,2024-10-31,658000
TRX0024876,C00495,T001,P00176,4,178500,2024-08-15,714000
TRX0024877,C00631,T003,P00089,3,182100,2025-09-16,546300
TRX0024878,C01350,T023,P00015,2,118200,2023-11-19,236400
TRX0024879,C01697,T008,P00120,3,130200,2025-08-16,390600
TRX0024880,C00188,T004,P00135,4,89200,2024-12-25,356800
TRX0024881,C03439,T015,P00262,4,409700,2025-06-23,1638800
TRX0024882,C04749,T013,P00104,1,30800,2024-11-22,30800
TRX0024883,C02763,T012,P00207,3,282800,2024-01-06,848400
TRX0024884,C03197,T021,P00005,1,232600,2024-10-10,232600
TRX0024885,C03807,T008,P00234,1,68400,2025-05-21,68400
TRX0024886,C01530,T008,P00028,3,206800,2025-07-12,620400
TRX0024887,C04493,T024,P00238,3,145800,2025-09-28,437400
TRX0024888,C01575,T013,P00299,1,231900,2025-09-23,231900
TRX0024889,C04137,T010,P00152,4,125000,2023-10-23,500000
TRX0024890,C00815,T010,P00234,3,68400,2025-05-02,205200
TRX0024891,C01974,T010,P00184,1,329900,2025-01-19,329900
TRX0024892,C02307,T013,P00217,3,266200,2025-02-24,798600
TRX0024893,C01392,T006,P00259,5,145400,2024-09-07,727000
TRX0024894,C04140,T001,P00224,2,264300,2023-12-30,528600
TRX0024895,C03987,T009,P00293,4,168100,2024-09-29,672400
TRX0024896,C04938,T021,P00105,3,6200,2024-01-22,18600
TRX0024897,C00457,T011,P00241,4,136600,2023-11-07,546400
TRX0024898,C01637,T017,P00137,3,294900,2025-03-14,884700
TRX0024899,C04681,T025,P00252,4,141900,2025-04-12,567600
TRX0024900,C00112,T011,P00246,3,183700,2024-10-29,551100
TRX0024901,C03009,T001,P00104,1,30800,2023-12-23,30800
TRX0024902,C02215,T006,P00106,1,230100,2025-05-06,230100
TRX0024903,C04299,T021,P00296,2,29600,2025-04-14,59200
TRX0024904,C00563,T014,P00004,5,33200,2025-08-02,166000
TRX0024905,C04452,T008,P00285,3,351000,2025-05-18,1053000
TRX0024906,C03255,T005,P00215,3,102100,2024-10-14,306300
TRX0024907,C02715,T015,P00213,1,14200,2023-11-25,14200
TRX0024908,C04030,T006,P00247,5,120100,2025-04-04,600500
TRX0024909,C00703,T001,P00133,4,279900,2024-08-07,1119600
TRX0024910,C04112,T016,P00063,1,52100,2024-11-26,52100
TRX0024911,C01516,T015,P00296,2,29600,2025-08-12,59200
TRX0024912,C02349,T004,P00209,5,121500,2024-06-16,607500
TRX0024913,C00413,T012,P00164,5,168500,2025-06-19,842500
TRX0024914,C04776,T003,P00097,1,367700,2024-07-20,367700
TRX0024915,C02866,T024,P00037,1,8200,2025-06-16,8200
TRX0024916,C03773,T019,P00282,5,32000,2024-06-22,160000
TRX0024917,C04170,T024,P00024,1,124300,2024-01-20,124300
TRX0024918,C00689,T012,P00130,2,128600,2024-04-21,257200
TRX0024919,C02782,T011,P00146,5,17500,2025-02-19,87500
TRX0024920,C00747,T018,P00225,2,126300,2023-11-17,252600
TRX0024921,C02556,T019,P00189,2,273400,2023-11-19,546800
TRX0024922,C02927,T023,P00005,2,232600,2024-08-23,465200
TRX0024923,C03016,T006,P00013,5,181900,2024-09-25,909500
TRX0024924,C03475,T009,P00047,4,207300,2025-09-09,829200
TRX0024925,C02022,T021,P00123,1,10300,2024-09-23,10300
TRX0024926,C02601,T005,P00273,3,257500,2023-12-06,772500
TRX0024927,C01129,T004,P00007,2,328900,2025-09-20,657800
TRX0024928,C03965,T007,P00146,4,17500,2023-11-30,70000
TRX0024929,C01051,T018,P00046,3,43700,2025-02-15,131100
TRX0024930,C02503,T005,P00294,1,34100,2025-09-20,34100
TRX0024931,C02167,T025,P00223,1,304600,2023-12-23,304600
TRX0024932,C04297,T016,P00211,2,244800,2025-04-05,489600
TRX0024933,C01406,T019,P00211,3,244800,2024-05-02,734400
TRX0024934,C04381,T002,P00212,5,40400,2025-08-18,202000
TRX0024935,C01328,T001,P00154,4,134300,2025-03-31,537200
TRX0024936,C01270,T020,P00116,2,322000,2025-05-02,644000
TRX0024937,C00624,T021,P00216,1,62400,2024-09-16,62400
TRX0024938,C03760,T006,P00079,1,148700,2024-03-04,148700
TRX0024939,C03146,T011,P00263,5,371000,2024-11-10,1855000
TRX0024940,C00872,T021,P00103,1,165100,2024-06-21,165100
TRX0024941,C01999,T024,P00019,4,111500,2024-10-19,446000
TRX0024942,C02153,T005,P00130,4,128600,2025-03-23,514400
TRX0024943,C00269,T010,P00178,5,23600,2024-01-12,118000
TRX0024944,C02750,T016,P00117,1,234800,2025-03-04,234800
TRX0024945,C04225,T025,P00098,5,110000,2025-09-07,550000
TRX0024946,C00912,T008,P00081,4,86800,2024-08-09,347200
TRX0024947,C00875,T010,P00186,3,37000,2025-08-07,111000
TRX0024948,C02973,T025,P00259,2,145400,2024-01-28,290800
TRX0024949,C03111,T005,P00041,2,384400,2024-04-08,768800
TRX0024950,C03055,T008,P00181,1,93200,2024-02-13,93200
TRX0024951,C00497,T007,P00255,4,307200,2024-11-07,1228800
TRX0024952,C00496,T005,P00294,2,34100,2025-06-09,68200
TRX0024953,C02299,T003,P00024,5,124300,2023-11-15,621500
TRX0024954,C01800,T001,P00139,3,222400,2025-02-09,667200
TRX0024955,C00125,T004,P00126,3,114700,2025-01-26,344100
TRX0024956,C00927,T007,P00010,4,173000,2024-01-14,692000
TRX0024957,C00540,T010,P00097,1,367700,2025-05-12,367700
TRX0024958,C03476,T010,P00158,2,187200,2025-07-23,374400
TRX0024959,C02519,T006,P00050,1,15300,2024-12-28,15300
TRX0024960,C00686,T010,P00148,2,62200,2024-09-21,124400
TRX0024961,C02035,T015,P00171,2,148000,2024-11-22,296000
TRX0024962,C03917,T017,P00100,2,314500,2024-10-29,629000
TRX0024963,C00228,T012,P00182,5,99800,2024-02-08,499000
TRX0024964,C02752,T022,P00200,4,328400,2024-08-03,1313600
TRX0024965,C01132,T024,P00023,5,60800,2024-02-29,304000
TRX0024966,C01091,T016,P00176,5,178500,2025-06-25,892500
TRX0024967,C03886,T001,P00169,4,266900,2025-04-24,1067600
TRX0024968,C01040,T014,P00214,4,167200,2024-12-23,668800
TRX0024969,C00435,T024,P00109,4,140200,2025-06-03,560800
TRX0024970,C02505,T019,P00197,3,125900,2025-04-29,377700
TRX0024971,C03821,T013,P00162,2,229900,2024-08-15,459800
TRX0024972,C03876,T020,P00189,3,273400,2023-10-09,820200
TRX0024973,C04782,T024,P00177,1,185400,2024-11-02,185400
TRX0024974,C04245,T015,P00277,1,202600,2025-04-13,202600
TRX0024975,C01506,T012,P00225,4,126300,2025-08-13,505200
TRX0024976,C03301,T022,P00105,2,6200,2023-12-25,12400
TRX0024977,C04847,T014,P00063,5,52100,2024-04-12,260500
TRX0024978,C02505,T003,P00132,4,50600,2024-04-10,202400
TRX0024979,C00522,T007,P00049,4,228800,2023-11-22,915200
TRX0024980,C02849,T001,P00095,3,158900,2024-03-17,476700
TRX0024981,C03669,T023,P00122,2,179100,2024-12-23,358200
TRX0024982,C03560,T010,P00220,2,307600,2025-05-25,615200
TRX0024983,C03116,T015,P00027,3,326100,2024-08-28,978300
TRX0024984,C01376,T023,P00262,2,409700,2024-06-29,819400
TRX0024985,C03664,T023,P00188,1,19500,2024-07-19,19500
TRX0024986,C03301,T007,P00244,2,22900,2024-03-04,45800
TRX0024987,C01784,T019,P00006,2,14400,2025-03-01,28800
TRX0024988,C03366,T017,P00093,3,75800,2025-04-13,227400
TRX0024989,C00216,T002,P00038,3,156300,2023-12-02,468900
TRX0024990,C03629,T004,P00135,2,89200,2025-03-03,178400
TRX0024991,C00869,T020,P00167,4,15100,2024-04-13,60400
TRX0024992,C02316,T016,P00243,3,234000,2024-10-28,702000
TRX0024993,C02574,T002,P00271,1,313300,2023-11-26,313300
TRX0024994,C02918,T021,P00188,4,19500,2025-05-14,78000
TRX0024995,C01508,T005,P00115,2,181600,2024-05-21,363200
TRX0024996,C00373,T004,P00121,3,379500,2025-01-16,1138500
TRX0024997,C00542,T005,P00057,1,259700,2023-10-27,259700
TRX0024998,C03962,T001,P00194,4,72400,2023-11-23,289600
TRX0024999,C02310,T005,P00255,4,307200,2024-06-17,1228800
TRX0025000,C01054,T023,P00008,3,59000,2024-08-12,177000
TRX0025001,C03026,T019,P00202,3,209300,2024-09-30,627900
TRX0025002,C01831,T008,P00206,3,88000,2025-05-18,264000
TRX0025003,C01133,T007,P00008,2,59000,2024-06-27,118000
TRX0025004,C04522,T003,P00013,3,181900,2024-01-03,545700
TRX0025005,C02495,T008,P00209,4,121500,2024-07-31,486000
TRX0025006,C01739,T004,P00176,2,178500,2025-05-13,357000
TRX0025007,C03329,T003,P00080,2,108200,2024-03-23,216400
TRX0025008,C03534,T013,P00044,4,139300,2024-04-25,557200
TRX0025009,C03864,T010,P00249,5,123300,2024-01-12,616500
TRX0025010,C02519,T014,P00245,3,303100,2025-06-13,909300
TRX0025011,C04770,T016,P00084,5,114900,2024-09-12,574500
TRX0025012,C00325,T016,P00109,4,140200,2024-12-11,560800
TRX0025013,C00938,T004,P00143,2,131200,2025-05-14,262400
TRX0025014,C04945,T017,P00161,3,166000,2025-07-20,498000
TRX0025015,C04752,T011,P00181,1,93200,2024-05-26,93200
TRX0025016,C00557,T004,P00188,3,19500,2025-06-14,58500
TRX0025017,C00965,T012,P00248,3,141100,2023-10-21,423300
TRX0025018,C04048,T018,P00175,2,102700,2025-02-22,205400
TRX0025019,C03717,T005,P00229,4,12700,2024-01-17,50800
TRX0025020,C01966,T019,P00033,1,123500,2024-04-19,123500
TRX0025021,C00492,T007,P00064,3,287400,2024-12-27,862200
TRX0025022,C04053,T004,P00278,2,288900,2024-06-08,577800
TRX0025023,C02638,T021,P00105,1,6200,2024-11-30,6200
TRX0025024,C03023,T017,P00268,1,248400,2023-12-03,248400
TRX0025025,C03283,T001,P00095,4,158900,2025-09-28,635600
TRX0025026,C01490,T013,P00102,2,54600,2024-05-16,109200
TRX0025027,C02470,T005,P00070,5,97400,2024-09-05,487000
TRX0025028,C01723,T013,P00278,2,288900,2024-10-24,577800
TRX0025029,C01457,T024,P00225,2,126300,2024-04-18,252600
TRX0025030,C02477,T011,P00059,3,198900,2024-04-17,596700
TRX0025031,C04174,T018,P00085,1,20100,2025-08-23,20100
TRX0025032,C02340,T023,P00146,1,17500,2025-06-08,17500
TRX0025033,C03083,T024,P00128,3,55500,2025-09-03,166500
TRX0025034,C04758,T007,P00244,4,22900,2024-07-31,91600
TRX0025035,C03654,T003,P00056,4,63200,2024-03-05,252800
TRX0025036,C02304,T015,P00210,1,237500,2025-06-27,237500
TRX0025037,C04518,T016,P00114,3,403900,2024-10-24,1211700
TRX0025038,C02838,T001,P00274,3,52700,2023-11-06,158100
TRX0025039,C04253,T022,P00155,4,270700,2025-01-05,1082800
TRX0025040,C00189,T012,P00012,4,105700,2024-07-11,422800
TRX0025041,C03765,T021,P00068,2,222200,2025-08-03,444400
TRX0025042,C00537,T003,P00104,1,30800,2025-09-04,30800
TRX0025043,C04078,T017,P00044,4,139300,2025-09-22,557200
TRX0025044,C02115,T021,P00003,2,32200,2025-09-22,64400
TRX0025045,C02514,T009,P00121,4,379500,2025-08-07,1518000
TRX0025046,C00403,T002,P00188,3,19500,2024-07-26,58500
TRX0025047,C01280,T024,P00199,1,261200,2025-04-19,261200
TRX0025048,C03993,T009,P00172,4,55300,2023-12-17,221200
TRX0025049,C04170,T020,P00247,2,120100,2024-03-15,240200
TRX0025050,C02093,T006,P00223,5,304600,2025-02-12,1523000
TRX0025051,C02263,T010,P00039,1,327600,2024-07-14,327600
TRX0025052,C01893,T015,P00054,5,175700,2025-01-13,878500
TRX0025053,C04977,T007,P00101,5,219900,2025-05-03,1099500
TRX0025054,C03327,T013,P00201,5,40400,2025-04-24,202000
TRX0025055,C03505,T002,P00089,3,182100,2024-05-16,546300
TRX0025056,C02348,T010,P00297,4,54800,2025-02-22,219200
TRX0025057,C04414,T025,P00141,3,222700,2024-04-13,668100
TRX0025058,C03255,T024,P00012,2,105700,2023-10-22,211400
TRX0025059,C03757,T004,P00087,3,131400,2024-04-12,394200
TRX0025060,C00980,T018,P00041,2,384400,2025-05-03,768800
TRX0025061,C04293,T003,P00085,3,20100,2025-06-10,60300
TRX0025062,C03336,T003,P00182,1,99800,2024-03-15,99800
TRX0025063,C04310,T006,P00027,5,326100,2023-12-06,1630500
TRX0025064,C04013,T023,P00215,5,102100,2025-06-16,510500
TRX0025065,C03609,T021,P00034,2,39100,2024-11-27,78200
TRX0025066,C01805,T010,P00212,2,40400,2024-03-18,80800
TRX0025067,C03649,T015,P00094,2,330600,2025-06-29,661200
TRX0025068,C02362,T019,P00128,2,55500,2024-03-02,111000
TRX0025069,C03422,T015,P00085,2,20100,2024-09-04,40200
TRX0025070,C04243,T024,P00202,5,209300,2025-08-23,1046500
TRX0025071,C02390,T012,P00017,4,19300,2024-02-20,77200
TRX0025072,C01028,T015,P00285,4,351000,2025-09-02,1404000
TRX0025073,C01926,T023,P00299,2,231900,2025-06-17,463800
TRX0025074,C01986,T021,P00224,3,264300,2024-04-06,792900
TRX0025075,C00839,T021,P00034,5,39100,2024-06-14,195500
TRX0025076,C04232,T017,P00237,4,20000,2023-11-10,80000
TRX0025077,C00857,T011,P00034,2,39100,2025-07-26,78200
TRX0025078,C03403,T016,P00185,3,54500,2024-05-05,163500
TRX0025079,C02680,T010,P00156,3,191900,2025-08-06,575700
TRX0025080,C00991,T007,P00272,3,78800,2023-10-17,236400
TRX0025081,C02746,T009,P00080,2,108200,2024-04-29,216400
TRX0025082,C02883,T011,P00232,4,314500,2025-03-30,1258000
TRX0025083,C03590,T020,P00005,1,232600,2024-11-23,232600
TRX0025084,C03742,T021,P00003,4,32200,2025-06-21,128800
TRX0025085,C00245,T024,P00010,4,173000,2025-02-13,692000
TRX0025086,C03771,T020,P00168,1,22600,2024-01-30,22600
TRX0025087,C00500,T016,P00063,4,52100,2024-10-16,208400
TRX0025088,C03621,T021,P00267,1,393600,2024-05-09,393600
TRX0025089,C00453,T010,P00277,5,202600,2024-06-10,1013000
TRX0025090,C03058,T011,P00044,1,139300,2024-06-19,139300
TRX0025091,C01725,T001,P00287,5,141300,2025-06-13,706500
TRX0025092,C00162,T003,P00180,4,380200,2025-05-02,1520800
TRX0025093,C03973,T007,P00111,2,167300,2025-08-24,334600
TRX0025094,C00851,T025,P00058,3,254300,2023-09-29,762900
TRX0025095,C02148,T004,P00035,4,21300,2025-01-15,85200
TRX0025096,C01240,T016,P00057,5,259700,2023-12-07,1298500
TRX0025097,C01410,T012,P00208,3,183200,2025-05-25,549600
TRX0025098,C04815,T006,P00227,3,109700,2024-05-11,329100
TRX0025099,C00889,T021,P00225,5,126300,2023-11-24,631500
TRX0025100,C01503,T019,P00012,4,105700,2023-10-24,422800
TRX0025101,C04541,T012,P00176,5,178500,2025-09-27,892500
TRX0025102,C03129,T015,P00121,3,379500,2025-02-21,1138500
TRX0025103,C01042,T009,P00099,5,295500,2025-05-26,1477500
TRX0025104,C00429,T012,P00159,3,135600,2025-08-05,406800
TRX0025105,C02999,T011,P00105,2,6200,2024-03-19,12400
TRX0025106,C01332,T011,P00127,4,232500,2024-01-14,930000
TRX0025107,C00857,T016,P00006,1,14400,2024-03-30,14400
TRX0025108,C03844,T010,P00142,4,108700,2025-08-23,434800
TRX0025109,C04357,T012,P00114,1,403900,2025-06-05,403900
TRX0025110,C03532,T011,P00264,1,131600,2023-11-05,131600
TRX0025111,C01279,T021,P00124,4,83000,2023-11-04,332000
TRX0025112,C03306,T010,P00266,1,326500,2025-07-15,326500
TRX0025113,C01276,T025,P00192,5,282500,2023-10-18,1412500
TRX0025114,C02210,T007,P00118,5,93100,2024-10-17,465500
TRX0025115,C03587,T010,P00193,5,248500,2023-11-12,1242500
TRX0025116,C01266,T017,P00260,3,249600,2024-04-05,748800
TRX0025117,C01108,T005,P00191,4,57000,2025-07-06,228000
TRX0025118,C00194,T006,P00108,1,262200,2024-08-20,262200
TRX0025119,C01042,T002,P00110,3,257200,2024-12-04,771600
TRX0025120,C02255,T003,P00045,2,278800,2025-06-22,557600
TRX0025121,C00029,T014,P00152,4,125000,2024-06-21,500000
TRX0025122,C02397,T019,P00250,4,188700,2025-05-26,754800
TRX0025123,C03325,T002,P00173,4,141400,2025-04-17,565600
TRX0025124,C03749,T006,P00208,2,183200,2024-12-02,366400
TRX0025125,C03081,T011,P00291,1,141200,2024-07-30,141200
TRX0025126,C01282,T023,P00113,3,76600,2024-03-28,229800
TRX0025127,C00506,T022,P00073,3,112800,2024-06-17,338400
TRX0025128,C00876,T024,P00240,3,415900,2025-06-07,1247700
TRX0025129,C02283,T017,P00021,3,59400,2023-12-25,178200
TRX0025130,C03780,T014,P00163,2,376600,2024-01-17,753200
TRX0025131,C00386,T020,P00018,2,379000,2025-02-25,758000
TRX0025132,C03369,T015,P00147,5,235500,2024-02-24,1177500
TRX0025133,C01900,T015,P00012,5,105700,2025-01-09,528500
TRX0025134,C01395,T012,P00089,4,182100,2024-07-25,728400
TRX0025135,C00275,T002,P00192,3,282500,2024-06-07,847500
TRX0025136,C04699,T008,P00080,1,108200,2024-10-03,108200
TRX0025137,C01318,T004,P00054,3,175700,2024-10-15,527100
TRX0025138,C04694,T011,P00164,5,168500,2023-12-27,842500
TRX0025139,C03193,T024,P00261,4,266900,2024-09-10,1067600
TRX0025140,C01599,T006,P00223,1,304600,2023-10-10,304600
TRX0025141,C00486,T012,P00190,4,270600,2025-04-16,1082400
TRX0025142,C00009,T014,P00134,3,270400,2023-11-15,811200
TRX0025143,C02846,T002,P00020,5,195700,2024-07-07,978500
TRX0025144,C03252,T019,P00100,5,314500,2024-08-28,1572500
TRX0025145,C03181,T021,P00040,5,129600,2025-06-11,648000
TRX0025146,C00930,T022,P00090,4,338200,2025-02-15,1352800
TRX0025147,C02751,T018,P00183,2,423900,2024-01-30,847800
TRX0025148,C04259,T009,P00043,4,91400,2024-07-19,365600
TRX0025149,C02233,T022,P00043,4,91400,2025-01-20,365600
TRX0025150,C02878,T005,P00044,3,139300,2025-07-23,417900
TRX0025151,C01782,T013,P00130,5,128600,2024-05-08,643000
TRX0025152,C02049,T019,P00242,5,145300,2024-11-20,726500
TRX0025153,C02166,T003,P00111,1,167300,2023-12-18,167300
TRX0025154,C00848,T024,P00222,5,170900,2024-02-04,854500
TRX0025155,C00224,T002,P00280,2,138600,2023-10-06,277200
TRX0025156,C01398,T002,P00139,5,222400,2023-11-10,1112000
TRX0025157,C04406,T019,P00264,4,131600,2025-07-10,526400
TRX0025158,C03075,T016,P00210,1,237500,2024-12-25,237500
